user_id,number_transactions_drinks,number_of_days_drinks,number_of_geo_hash_drinks
19908578109837370452,2,2,1
-18995918581143704763,2,2,1
-3339899231283703434,1,1,1
-4515708202773702450,2,2,1
13717227408030370395,1,1,1
-12364810843563703479,1,1,1
-20849875472613703032,1,1,1
-117064267656337035,2,2,1
7545894986184370374,1,1,1
-11562472236633702708,2,2,1
-2984340982785370446,2,2,1
-9398572213293702183,2,2,1
-17515217310753703572,2,2,1
10622153080029370473,1,1,1
21835931311116370209,2,2,1
-20773900019523702000,1,1,1
17646909163629370413,1,1,1
-13076591596233702495,1,1,1
-26455654914093703938,2,2,1
-3276259799463704916,2,2,1
-421891501140370479,1,1,1
-13252008553263702843,2,2,1
-9525323425203702417,1,1,1
6899086981449370428,1,1,1
23434939350942370401,3,3,1
-14029189429143703380,3,3,1
-8897951255013703611,3,3,1
23011347262911370347,2,2,1
6329353756014370203,1,1,1
-4070120601993702972,2,2,1
-20129631669813702696,2,2,1
-14313635887053702378,2,2,1
27589521834444370287,1,1,1
-25544924461323703506,2,2,1
3376844032074370356,2,2,1
-19308880468233703221,1,1,1
3106206956118370470,2,2,1
-1092004130508370350,2,2,1
3531522789273370452,2,2,1
24128606490069370320,2,2,1
-20219427321543702267,1,1,1
-16536566855313703605,1,1,1
-12826066524093704184,2,2,1
9529476808203370419,1,1,1
599630504396737044,2,2,1
-10194950191113704538,1,1,1
27563668247823370287,2,2,1
-20217843315063703353,2,2,1
7881988107909370341,1,1,1
-1756229830116370248,1,1,1
26965524330414370464,1,1,1
-26718051548793704610,1,1,1
25759723193076370332,1,1,1
1532645286399937023,1,1,1
10501103977131370389,1,1,1
-5071515408303702807,1,1,1
2326457854272637026,1,1,1
-4763230916793704685,1,1,1
-5633440242753702735,1,1,1
5041187265864370416,2,2,1
-12961443166563704223,2,2,1
4045593401514370248,2,2,1
-20361053492523703749,2,2,1
24691939379979370383,2,2,1
-26911605487293703437,2,2,1
25106357336415370314,3,3,1
4203595463757370347,2,2,1
-16770876275733703779,2,2,1
-14903342589693703125,1,1,1
12524730854793370281,2,2,1
-12006128226453703704,2,2,1
15948445642689370431,2,2,1
10092164923956370293,2,2,1
-24019943608623703950,2,2,1
135789772209483702,2,2,1
-24014697857583704298,2,2,1
-7479515893623703305,2,2,1
7794006555234370203,1,1,1
-24760833610233704010,3,3,1
-18596124605343704820,2,2,1
-8403068693553703017,1,1,1
-1591471326993370284,2,2,1
-17798035172703704646,1,1,1
-716514693099370332,3,3,1
-9363788366223703098,1,1,1
-26884276280013702732,2,2,1
13291364816370370227,1,1,1
16834583230371370269,3,3,1
-8170925795463702705,2,2,1
-3040896308013704643,1,1,1
-14163801071853702825,2,2,1
-6807238064943704019,2,2,1
-12701480872353704715,4,4,1
-16842049911783703929,2,2,1
-11270386510683703131,1,1,1
-8248331636793704124,3,3,1
-10787820344073704214,1,1,1
9521458581681370455,2,2,1
-26352788619693704265,2,2,1
-9066162159633704805,2,2,1
-14345499633603704034,2,2,1
4812393561180370206,2,2,1
19449802461099370428,1,1,1
-25872512110083703575,2,2,1
23956193093424370296,2,2,1
-17080551509583702267,2,2,1
-13902773780163702897,3,3,1
-15040940666343703038,2,2,1
27511555891731370230,1,1,1
-8854787006913704184,2,2,1
21449873800128370317,2,2,1
10617064778742370257,1,1,1
18415953858885370467,2,2,1
-19727319515193702978,2,2,1
3071645986677370269,2,2,1
-18078313190793704643,1,1,1
985329555834037035,2,2,1
-14599814076003704553,2,2,1
-11739934726593702513,1,1,1
-26696939696913702663,1,1,1
17437981615815370395,2,2,1
-12443664413943703734,2,2,1
-25437941645553702249,2,2,1
-7582102458633703098,2,2,1
-15047881790643703590,1,1,1
13212489416571370425,1,1,1
6174697916109370260,2,2,1
-20897553721203702969,2,2,1
22932487598787370266,1,1,1
22458245620386370320,2,2,1
25777997646837370458,1,1,1
-23981519445843704535,2,2,1
25439258626455370236,1,1,1
-22917967996113704496,2,2,1
-21736726501743703767,1,1,1
-6536801126463704733,1,1,1
11244976284708370362,2,2,1
-15482061837513703491,2,2,1
11463636247839370383,2,2,1
5173232856720370422,2,2,1
-10100859762693702165,2,2,1
896573117865337020,2,2,1
-8674520022243703818,2,2,1
6148018530435370455,2,2,1
3439138555863370476,1,1,1
-694179210465370482,2,2,1
18019427287227370440,1,1,1
-1106460341217370287,1,1,1
-20545655537313704025,1,1,1
-914606944563370287,1,1,1
-39089662086337032,1,1,1
-16959158119143703221,1,1,1
-13355227299903702219,1,1,1
24499799039955370434,3,3,1
-26714614625103704787,1,1,1
2021360773854037038,2,2,1
-20122399841403704850,2,2,1
-10603381099443703545,2,2,1
21501313869585370305,2,2,1
17757098462355370299,2,2,1
2758812471024037026,3,3,1
23460652738602370230,3,3,1
-26245663149003704928,1,1,1
5472629640324370311,1,1,1
18637779571869370236,1,1,1
-26598027578283702168,1,1,1
26329634912754370473,1,1,1
8306795234064370203,1,1,1
-19656948845643704577,1,1,1
-19571846058753702840,1,1,1
26800788045771370458,1,1,1
-18326098363503702327,1,1,1
-11358869513793703119,1,1,1
-14396885453523702282,1,1,1
-13956387486603703179,2,2,1
847872401667037038,1,1,1
25594335933318370302,2,2,1
-21547939419993703995,2,2,1
5341243336293370278,1,1,1
3319739233365370422,4,4,1
-18040710937413702408,2,2,1
5416421682765370443,1,1,1
21332269903773370281,3,3,1
-24030933949473703077,1,1,1
-5867329272513704826,2,2,1
3805959334632370479,2,2,1
5294753892912370362,2,2,1
10619478954354370296,2,2,1
-5301876800313702363,2,2,1
12399710647881370242,1,1,1
-25958429808693703242,1,1,1
18473019063255370311,1,1,1
-15025861644903702357,1,1,1
-437450828676370209,3,3,1
-19531183131723702963,2,2,1
1846517376622237044,2,2,1
-6461731971333704283,2,2,1
11934657235182370377,2,2,1
-18534198153483703260,2,2,1
-10059819217203704262,1,1,1
-18235543857573702171,2,2,1
-3019377719463702177,2,2,1
7869951627453370452,1,1,1
-17518102338153702720,2,2,1
9143741451693370476,3,3,1
-18694478104983703332,1,1,1
-15787325751063702801,2,2,1
-17464418465943703560,1,1,1
4512763422423370476,1,1,1
18364570556277370341,1,1,1
-16095289018623702342,1,1,1
20257308927981370416,1,1,1
4641942775386370458,1,1,1
18937786707129370443,1,1,1
-7497394217193704838,1,1,1
18422612435388370236,2,2,1
-20887121815233702117,1,1,1
-10567389126033704568,1,1,1
-22383250919763703368,1,1,1
26142249530982370257,2,2,1
-1866891811842370281,3,3,1
-6100319782593702561,1,1,1
-9435027711003702408,2,2,1
27362000717484370383,2,2,1
-7390986087813702861,2,2,1
281488196251293702,1,1,1
-19166163173313702978,1,1,1
21981902442810370428,2,2,1
-1335766860594370218,1,1,1
23475314998053370494,2,2,1
-1055573521779370374,2,2,1
23214274496799370413,1,1,1
13122333150426370248,3,3,1
-8102593484193704400,1,1,1
-12725860924593703158,1,1,1
4770104550156370338,1,1,1
3054006133626370491,2,2,1
-86158593410737020,2,2,1
-19365100579293704328,2,2,1
27287004133443370233,2,2,1
12067629972102370308,2,2,1
12641791035387370260,1,1,1
-17373488344473704352,1,1,1
-29094744996783702,2,2,1
-21376244358843703770,1,1,1
-25797781404783703929,1,1,1
-19601043476163702741,1,1,1
26728007036658370371,4,4,1
-25322607621213703875,2,2,1
-6155715080343704169,1,1,1
-19480485551643703404,1,1,1
24163329685524370215,1,1,1
15860839172586370413,1,1,1
4877327609763370413,1,1,1
-25006250949393704733,1,1,1
-8354917945803703608,2,2,1
-21047218853853703440,2,2,1
15973753452462370353,2,2,1
24111774520893370293,2,2,1
-19689003591393702360,2,2,1
-11579902016013703800,2,2,1
-3634087696923703389,1,1,1
20120200657950370473,1,1,1
12373488176409370314,1,1,1
-19078278176793702726,1,1,1
-7507069798173702753,1,1,1
-5312325667263704550,1,1,1
18628407307236370395,2,2,1
-22481272732773704076,1,1,1
21341026276863370491,1,1,1
11869761368097370290,1,1,1
15113238824970370365,1,1,1
12887692584351370347,2,2,1
-23427982278123702072,1,1,1
15777120317787370287,2,2,1
12015954451065370476,1,1,1
-9378373517433703428,1,1,1
2967200107650337041,2,2,1
7159853629701370491,1,1,1
-4408597063083704535,2,2,1
-7601556404013703440,3,3,1
19427091291873370290,1,1,1
-26292476784963704775,1,1,1
3080424110019370419,1,1,1
-3424984952643702009,1,1,1
18263825827824370302,1,1,1
-24462880359093702768,1,1,1
-5914976672523704034,1,1,1
-26820260585253703149,2,2,1
-13368518315223704220,1,1,1
2495108319279037044,2,2,1
8388759129153370338,1,1,1
-12548377189443704073,3,3,1
17917693117572370287,1,1,1
-14303244524043702180,1,1,1
-21253316523153704925,1,1,1
10534737970794370299,1,1,1
-8162240646753703233,1,1,1
-19651801238463703422,1,1,1
-3526700400903704646,1,1,1
18825568731903370476,2,2,1
26461726984023370311,2,2,1
10247792770422370278,2,2,1
-15333716870883702348,2,2,1
25043407841184370407,2,2,1
9412886751378370356,2,2,1
-627695684937370401,2,2,1
-15154240724733704520,2,2,1
1894734590088937032,1,1,1
16962120245181370374,1,1,1
24584942635548370458,1,1,1
18662873810025370476,1,1,1
13138701755949370488,1,1,1
-8359784718903703962,1,1,1
-18057215959353702393,1,1,1
-13051963490043702849,1,1,1
-21292013568783702906,2,2,1
-22646865339723703632,1,1,1
13606735164714370473,2,2,1
-17617726830993703086,1,1,1
14853419255013370395,2,2,1
-12904392333033703422,2,2,1
-6387141232623704820,1,1,1
20528234549520370437,1,1,1
-21563769817083704238,1,1,1
-7732321239033703158,2,2,1
4037425173855370293,2,2,1
14802930798861370287,1,1,1
-6935757493383702162,1,1,1
23478734448768370221,1,1,1
18671182318893370392,1,1,1
-2816293617261370353,1,1,1
22669675460034370380,1,1,1
23164711280571370362,1,1,1
21474073783653370233,2,2,1
-5919843893463704991,1,1,1
-18269197507563702366,1,1,1
-20312665099053702663,1,1,1
9395503074789370485,2,2,1
13884304339263370467,2,2,1
-26545010907243703431,2,2,1
26197364362914370443,2,2,1
6664745914464370248,2,2,1
-19923360629193703434,2,2,1
15565296030918370245,3,3,1
-26488965174933702642,2,2,1
-7468847429733704829,2,2,1
-8293759327413704349,2,2,1
-17802512475633703908,1,1,1
-3415284976563704556,2,2,1
-21872295445413702939,3,3,1
-14091766974933702504,1,1,1
-8314431810243704409,2,2,1
21294229068798370416,2,2,1
10085237560704370206,1,1,1
27467048582595370239,2,2,1
19828663724478370467,2,2,1
27434199490164370428,2,2,1
14737062502560370383,2,2,1
-3625772085753702084,2,2,1
-5106192822093704343,2,2,1
24977861262879370230,2,2,1
-5315036733693704736,2,2,1
-13823110086153704040,2,2,1
8269829499684370332,1,1,1
-9888421833573703551,3,3,1
24213580657836370395,2,2,1
-5700534397833703329,2,2,1
2829616267790437020,2,2,1
4879208177934370407,1,1,1
8507375748855370266,1,1,1
-1968084183915370449,2,2,1
-17771736784383704799,2,2,1
-19633184343183703251,2,2,1
16656637090839370263,2,2,1
-4778665675263702003,2,2,1
974959013967037038,2,2,1
-20913276850113702516,2,2,1
26400148797612370422,2,2,1
-19258224169893703356,1,1,1
-17657333608713702723,1,1,1
-8238098361333702564,2,2,1
18395184934170370233,3,3,1
-20434476167853704208,3,3,1
-15045587966943703683,2,2,1
27264899965458370443,1,1,1
-16082573042433702663,2,2,1
1656334508361337029,2,2,1
-10475247753903702174,1,1,1
-13792158820533704919,1,1,1
-7533258342873703659,1,1,1
-465766378119370359,1,1,1
3673293351798370383,1,1,1
22926613930440370344,3,3,1
27021567010827370383,1,1,1
23317372285086370206,1,1,1
-23854059117573704271,2,2,1
-17179394806053704085,2,2,1
-943709409882370233,1,1,1
13621996156383370401,1,1,1
-6441305822223704274,1,1,1
-14614053906723702009,1,1,1
7775176406037370443,1,1,1
11474789818062370296,2,2,1
-10596514086003702477,1,1,1
2099398191927337041,1,1,1
-10393772331813702018,3,3,1
27449483935611370338,2,2,1
-12275644375203703665,1,1,1
-6198129216123704328,1,1,1
-2125791790302370344,1,1,1
5304257316054370425,1,1,1
-8131261719363702024,2,2,1
-1519531381305370323,2,2,1
7444685026035370284,2,2,1
-5695707243513702303,2,2,1
-12869502040683702648,1,1,1
11113635570168370254,1,1,1
8928543902844370347,2,2,1
18702900429393370407,2,2,1
-27244271061093703191,1,1,1
13594584616533370392,4,4,1
-1317700664010370365,2,2,1
-15952605449673704928,1,1,1
-19643242826793702639,2,2,1
-15176181501213703965,2,2,1
11653747133202370449,2,2,1
-25088149447713704202,2,2,1
22413223369977370230,1,1,1
7098264188058370401,2,2,1
-3801424923993704286,1,1,1
-25905506784393704379,2,2,1
984800040906337029,3,3,1
3226766017938370257,2,2,1
3146510005656370293,1,1,1
21818408330505370293,1,1,1
5268303779292370425,2,2,1
12311412006873370215,2,2,1
24401458274874370251,2,2,1
-18458182638873703794,1,1,1
3698591868804370407,2,2,1
19579437988698370272,1,1,1
21824452824723370275,2,2,1
16132530523548370230,2,2,1
13114290611481370347,2,2,1
14386981457961370386,2,2,1
-21490853247903704637,2,2,1
-6702111460623703710,2,2,1
-6581913314553703896,2,2,1
-15219313244943704022,3,3,1
-18014993012283703656,2,2,1
16485369194367370398,2,2,1
15141824382456370347,2,2,1
-1705472598435370215,3,3,1
1009898650795237035,2,2,1
-11343710279973702468,1,1,1
4471033973214370362,2,2,1
8370278353029370350,2,2,1
10070670082866370347,2,2,1
8860871854077370425,3,3,1
-10518895647783703371,2,2,1
-11972625649533704940,2,2,1
14910438507990370404,2,2,1
10466166878328370401,2,2,1
8222301379590370440,2,2,1
9260412976845370251,2,2,1
21868807826454370212,3,3,1
-1571041007508370308,2,2,1
-7999489560513703833,2,2,1
-26989032921543702180,2,2,1
-5290695141813702420,1,1,1
13756757556621370443,1,1,1
8816574803490370308,2,2,1
5066102010069370371,1,1,1
25950332446878370317,1,1,1
-14482183369473702615,2,2,1
-10534569356733704124,2,2,1
9037611262422370461,2,2,1
-3799539973593703050,1,1,1
-24053809959303703977,2,2,1
-13060764473283703962,2,2,1
19518042521076370278,2,2,1
-27176229140703703875,2,2,1
11392843886499370209,2,2,1
-2429840476242370224,2,2,1
-6993977092653703311,2,2,1
24035032464678370308,2,2,1
-3316671285693702864,2,2,1
3848338552296370491,2,2,1
8348053941156370377,3,3,1
-14946032807613702657,2,2,1
-26178215864553703521,2,2,1
637854191361337032,2,2,1
-22136377509033702549,1,1,1
1892637126331837044,2,2,1
22605864042897370212,1,1,1
1148615244038137047,2,2,1
9336177197817370389,1,1,1
-4759015401123703116,1,1,1
19164323392821370494,2,2,1
2586796832008537044,2,2,1
1958840442897337029,2,2,1
20125331988153370251,2,2,1
18191223664668370335,2,2,1
-26134570710333704184,2,2,1
12422642906046370242,2,2,1
17174371759200370317,1,1,1
21566806083222370278,2,2,1
-16532743451643702669,3,3,1
355423731996937029,1,1,1
4081185912570370266,2,2,1
22330131900297370383,1,1,1
-20090765598033704187,3,3,1
11530883976426370476,2,2,1
26235052244427370479,2,2,1
-5943442155243702480,1,1,1
-24942141995763703515,1,1,1
-19308137299533703062,1,1,1
-4830971245743702219,1,1,1
20580364935726370425,1,1,1
8714412821568370266,2,2,1
5445725464881370470,2,2,1
-6192837941103702378,2,2,1
-5690211788703704538,1,1,1
-5900445723033702729,2,2,1
6942031460532370227,2,2,1
-22936020144153703419,2,2,1
19423722003648370305,2,2,1
-19929559592673703677,2,2,1
16746435283542370338,1,1,1
-17713866132573703905,2,2,1
26839747039227370332,1,1,1
19161760955910370494,1,1,1
18934389334644370395,1,1,1
-6244456896033702555,2,2,1
6126904866444370242,2,2,1
15089176975293370329,1,1,1
-14590307279613703260,2,2,1
27015718597830370296,2,2,1
-9786177300693702261,2,2,1
20167282162530370482,2,2,1
-8406613377663703341,2,2,1
4737795177573370203,2,2,1
-22317856640553704490,2,2,1
3602380931997370479,2,2,1
-19729864864503703038,1,1,1
9339750064365370374,3,3,1
-5975829028083702720,2,2,1
-25032610442823703641,3,3,1
17386425289911370347,2,2,1
-4381842851343702765,1,1,1
19131441049248370266,1,1,1
16958951379717370218,2,2,1
12553241301708370284,2,2,1
-17246165694543704979,2,2,1
-25733784648933702603,2,2,1
-14495164660593702414,2,2,1
-19218126450273702432,1,1,1
-8658170589813704835,2,2,1
-17390798444643703032,1,1,1
-25176302399643703878,1,1,1
16392080485728370347,1,1,1
10092505489323370488,1,1,1
7249998381075370443,1,1,1
-848862766683370449,2,2,1
-23278448529783704625,2,2,1
4825556022825370200,2,2,1
3952787098206370257,1,1,1
25056127368243370254,2,2,1
-11670513560793703617,1,1,1
-23074362610833702171,2,2,1
25744409417088370416,1,1,1
5172042850608370227,2,2,1
-22454693009433704739,2,2,1
-8341819694253704670,1,1,1
-23337941448153704109,1,1,1
-15362273400963702291,2,2,1
-23136997406163704103,2,2,1
-20788770030603703809,1,1,1
4101248147277370248,1,1,1
-2520875776707370410,1,1,1
-3823525104093703923,2,2,1
-3566157262023704361,4,4,1
11222153036505370263,1,1,1
26147036990721370428,1,1,1
-6636277355883702720,2,2,1
-13723866145563703635,2,2,1
10619450448237370470,2,2,1
13937040143250370329,2,2,1
16706706596865370497,2,2,1
15430810769409370464,2,2,1
-2030227280106370287,2,2,1
-18358777302453703497,1,1,1
-11402545134693703575,1,1,1
15103052351838370302,1,1,1
19904600202657370479,2,2,1
16235319784461370305,2,2,1
24931541534148370446,3,3,1
-23921852731143702822,2,2,1
-23243037414813704082,3,3,1
2874709344050737023,1,1,1
14732997037044370428,1,1,1
-13435149398043703197,2,2,1
-12319921172193702738,2,2,1
-2247375338166370464,2,2,1
-14662119440433702765,2,2,1
23947406127495370362,2,2,1
3326844871974370371,1,1,1
23001031879161370242,1,1,1
7760621602998370404,2,2,1
6635903802900370446,2,2,1
18873517863687370395,2,2,1
12654406704774370281,2,2,1
4580786105238370338,1,1,1
26047217634975370368,1,1,1
-21016548089553702216,1,1,1
13748432595225370296,1,1,1
11718333356991370386,2,2,1
22675851411123370335,1,1,1
11823589734801370404,2,2,1
2250292747178137047,2,2,1
-7510390230393703419,1,1,1
6386659323594370218,1,1,1
-24938532466773702198,2,2,1
12524405403612370275,2,2,1
-13264188532263704919,1,1,1
-26581080278493702417,3,3,1
-26883584142153704541,1,1,1
-18263882986383703998,1,1,1
3042409129368370398,1,1,1
-13024210078173702099,3,3,1
7144726875231370233,2,2,1
-11170541468313704688,3,3,1
26402523261807370305,2,2,1
-27542802062013703752,2,2,1
-12260880295413704640,3,3,1
18179146182066370269,1,1,1
21103018451751370488,2,2,1
-8324053311513702270,1,1,1
-16061535169983702639,2,2,1
21845179785756370305,2,2,1
16076861473137370254,2,2,1
6887589151518370326,1,1,1
15864621240378370293,3,3,1
20151354491982370344,2,2,1
-13719025034163703950,1,1,1
856153147121737035,1,1,1
21233872282032370377,1,1,1
-25208397381123704172,2,2,1
26807596701288370215,1,1,1
-729935484156370308,2,2,1
4085149440204370377,2,2,1
12666697271061370233,2,2,1
-12286086084483702903,2,2,1
1279548819754237038,2,2,1
18134261218860370263,1,1,1
-14039590546383704799,2,2,1
4741699206486370389,1,1,1
-25559359237953703416,2,2,1
-12106611334773703737,2,2,1
367242192458437020,1,1,1
7369600042707370329,1,1,1
-14714794798743702294,2,2,1
11683207641015370479,1,1,1
15004204126761370353,1,1,1
-21208476807513703464,1,1,1
10049216876292370335,2,2,1
13953648190803370404,2,2,1
16060362076728370359,2,2,1
-8370685731393704355,1,1,1
-7773105590463702897,2,2,1
19114749525207370272,2,2,1
24380116060353370284,1,1,1
-8270320879803703248,2,2,1
15514307500776370323,2,2,1
-732746742207370434,3,3,1
-15912617651283703932,2,2,1
7354129110639370257,2,2,1
7647912203145370476,3,3,1
-17422113629043702408,2,2,1
-26215856304903704898,2,2,1
-20513197866273702414,2,2,1
16189489344105370224,1,1,1
-10868980668993702648,1,1,1
-12413358281193703452,2,2,1
-20040858088503703671,2,2,1
-4428505748883702492,1,1,1
22896847799715370362,2,2,1
-22431547238343702576,3,3,1
-11729103382923703152,2,2,1
-20456808139023702228,2,2,1
-25240136900763704661,2,2,1
10018618196862370359,2,2,1
-19385777122413703332,2,2,1
15137030626665370335,1,1,1
